long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float
4392,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4393,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,45000,45000,45000,45000,32000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4394,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.100000001490116,-0.100000001490116,-0.100000001490116,-0.100000001490116,-0.100000001490116,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4395,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4396,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.600000023841858,0.600000023841858,0.600000023841858,0.600000023841858,0.800000011920929,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4397,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4398,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4399,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,18000,18000,16000,16500,17000,17333.333984375,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4400,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.25,0.25,0,0.25,0.25,0.25,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4401,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4402,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0.5,0.349999994039536,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4403,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4404,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4405,2,0,1440,0,0,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,9000,9000,0,0,32000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4406,2,0,1440,0,0,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.200000002980232,-0.200000002980232,0,0,-0.300000011920929,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4407,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4408,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0.5,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4409,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4410,5,0,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4411,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,12000,12000,45000,45000,32000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4412,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.100000001490116,-0.100000001490116,-0.100000001490116,-0.100000001490116,-0.100000001490116,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4413,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4414,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.699999988079071,0.600000023841858,0.600000023841858,0.600000023841858,0.800000011920929,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4415,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4416,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4417,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,12000,15000,45000,45000,32000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4418,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.100000001490116,-0.100000001490116,-0.100000001490116,-0.100000001490116,-0.100000001490116,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4419,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4420,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.649999976158142,0.600000023841858,0.600000023841858,0.600000023841858,0.800000011920929,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4421,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4422,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4423,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,18000,18000,16000,16500,17000,17333.333984375,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4424,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.25,0.25,0,0.25,0.25,0.25,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4425,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4426,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0.5,0.349999994039536,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4427,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4428,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4429,2,0,1440,0,0,0,0,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,2000,2000,0,0,0,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4430,2,0,1440,0,0,0,0,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.600000023841858,-0.600000023841858,0,0,0,0,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4431,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4432,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0.5,0.349999994039536,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4433,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4434,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4435,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,20000,20000,20000,18000,20000,20000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4436,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.100000001490116,0.100000001490116,0.100000001490116,0,0.25,0.25,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4437,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4438,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0.5,0.349999994039536,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4439,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4440,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4441,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,20000,20000,20000,20000,20000,20000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4442,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.100000001490116,0.100000001490116,0.100000001490116,0,0.25,0.25,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4443,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4444,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.5,0.5,0.5,0.349999994039536,0.5,0.5,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4445,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4446,6,0,360,720,1440,2520,2640,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4447,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,30000,30000,45000,45000,32000,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4448,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-0.100000001490116,-0.100000001490116,-0.100000001490116,-0.100000001490116,-0.100000001490116,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
4449,2,0,1440,1440,1440,2640,-858993460,-858993460,-858993460,-858993460,-858993460,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,1,1,1,1,1,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176,-107374176
