long,long,flags,long,long,long,long,long,long,long,long,long,long,long,long,long,long,None,flags,flags,flags,flags,flags,flags,flags,flags,flags,flags,long,flags,flags,long,flags,None
14707,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x141415,0x7C8CA2,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14708,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x151617,0x725C72,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14709,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x1B242A,0x27354B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14710,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x485160,0xCDE3FB,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14711,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x404754,0xCCE2F9,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14712,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x434B5A,0xC6DCF3,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14713,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3F4754,0xC0D6EC,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14714,5,0x2D0,960,1920,2400,2870,0,0,0,0,0,0,0,0,0,0,,0x251F32,0x444364,0x444364,0x251F32,0x1C1822,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14715,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x212121,0x212121,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14716,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xEFF7FF,0x3C3854,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14717,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x626E77,0x8699B9,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14718,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2B5469,0x6A7EB1,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14719,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x222222,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14720,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x222222,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14721,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xA1715,0x214372,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14722,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xFF0A0E14,0x10294C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14723,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xFF8200,0xFF8200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14724,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xFF8200,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14725,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x141415,0x7C8CA2,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14726,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x151617,0x725C72,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14727,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x1B242A,0x27354B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14728,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x485160,0xCDE3FB,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14729,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x404754,0xCCE2F9,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14730,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x434B5A,0xC6DCF3,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14731,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3F4754,0xC0D6EC,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14732,6,0x2D0,960,1440,1920,2400,2870,0,0,0,0,0,0,0,0,0,,0x262034,0x444364,0xFF444364,0x444364,0x262034,0x1C1923,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14733,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x212121,0x212121,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14734,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xEFF7FF,0x3C3854,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14735,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x626E77,0x8699B9,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14736,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2B5469,0x6A7EB1,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14737,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x222222,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14738,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x222222,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14739,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xA1715,0x214372,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14740,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xFF0A0E14,0x10294C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14741,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x162E4F,0x1B3961,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14742,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xC203C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14743,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x7390DF,0x9ABCE0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14744,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x51436E,0x766FA0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14745,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x191C5B,0x191C5B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14746,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5660B5,0x5660B5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14747,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x525BBE,0x525BBE,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14748,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x4F58B7,0x4F58B7,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14749,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x4D55B1,0x4D55B1,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14750,5,0x0,720,960,1920,2160,0,0,0,0,0,0,0,0,0,0,,0x292D68,0x292D68,0xFF4A52AF,0xFF4A52AF,0x292D68,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14751,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x212121,0x212121,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14752,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xEFF7FF,0xFFF3E6,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14753,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5660B5,0x5660B5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14754,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x44337B,0x44337B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14755,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x243352,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14756,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x222222,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14757,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x1C3C68,0x254C83,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14758,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x112D4A,0x15375B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14759,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x162E4F,0x1B3961,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14760,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xC203C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14761,4,0x258,900,2160,2520,0,0,0,0,0,0,0,0,0,0,0,,0x151618,0x7D785E,0x7D785E,0x151618,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14762,4,0x1E0,900,2160,2520,0,0,0,0,0,0,0,0,0,0,0,,0x151517,0x5B5B9C,0x5B5B9C,0x151517,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14763,3,0x0,1440,2160,0,0,0,0,0,0,0,0,0,0,0,0,,0x1F161A,0xA28896,0x67375C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14764,3,0x0,1440,2160,0,0,0,0,0,0,0,0,0,0,0,0,,0x282229,0x9A8186,0x905963,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14765,3,0x0,1440,2160,0,0,0,0,0,0,0,0,0,0,0,0,,0x28222C,0xC79D9C,0xA76771,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14766,3,0x0,1440,2160,0,0,0,0,0,0,0,0,0,0,0,0,,0x2C272E,0xE7BFAE,0xC56875,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14767,3,0x0,1440,2160,0,0,0,0,0,0,0,0,0,0,0,0,,0x372B33,0xC7A598,0xCC746C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14768,5,0x168,900,1440,2160,2640,0,0,0,0,0,0,0,0,0,0,,0x201E2A,0x4A373F,0x65606A,0x4A373F,0x201E2A,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14769,4,0x0,720,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x4D4D4D,0x191919,0x191919,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14770,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xD0F3FF,0xFFF7DE,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14771,3,0x0,1440,2160,0,0,0,0,0,0,0,0,0,0,0,0,,0x272026,0x8C7B6B,0xBF7073,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14772,3,0x0,1440,2160,0,0,0,0,0,0,0,0,0,0,0,0,,0x2B262A,0x806973,0x5F5184,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14773,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x60606,0x191919,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14774,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14775,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xA1715,0x217FAB,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14776,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xA0E14,0x1D3A5D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14777,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x348B90,0x348B90,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14778,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x25506D,0x25506D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14779,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x12191B,0x42B2DF,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14780,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x111515,0x3A6366,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14781,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x21556D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14782,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x214658,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14783,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x214658,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14784,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x214658,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14785,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x214658,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14786,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x92228,0x405A,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14787,4,0x0,720,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x4D4D4D,0x4D4D4D,0x4D4D4D,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14788,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xD0F3FF,0xFFCA5F,0xFFF7DE,0xFF8E6F,0xD0F3FF,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14789,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x224A59,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14790,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x28213D,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14791,4,0x0,720,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14792,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14793,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xA1715,0x314A5F,0x217FAB,0x314A5F,0xA1715,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14794,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xA0E14,0x16253F,0x1D3A5D,0x192A39,0xA0E14,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14795,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x197A74,0x1C847E,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14796,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xF4E4A,0x115450,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14797,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x488592,0x5F98AD,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14798,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x1E2C37,0x354C5E,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14799,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x21556D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14800,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x30799E,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14801,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x30799E,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14802,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x30799E,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14803,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x30799E,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14804,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2F42,0x4D68,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14805,4,0x0,720,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x4D4D4D,0x4D4D4D,0x4D4D4D,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14806,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xD0F3FF,0xFFCA5F,0xFFF7DE,0xFF8E6F,0xD0F3FF,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14807,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3282A0,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14808,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x28213D,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14809,4,0x0,720,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14810,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14811,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xA1715,0x314A5F,0x217FAB,0x314A5F,0xA1715,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14812,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xA0E14,0x16253F,0x1D3A5D,0x192A39,0xA0E14,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14813,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xA1715,0x314A5F,0x217FAB,0x314A5F,0xA1715,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14814,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xA0E14,0x16253F,0x1D3A5D,0x1F2A39,0xA0E14,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14815,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x12191B,0x42B2DF,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14816,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x111515,0x3A6366,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14817,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x21556D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14818,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x30799E,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14819,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x30799E,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14820,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x30799E,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14821,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x30799E,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14822,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x121515,0x115450,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14823,4,0x0,720,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x4D4D4D,0x4D4D4D,0x4D4D4D,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14824,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xD0F3FF,0xFFCA5F,0xFFF7DE,0xFF8E6F,0xD0F3FF,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14825,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3282A0,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14826,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x28213D,0x3E9AC5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14827,4,0x0,720,1440,2520,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14828,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14829,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xA1715,0x314A5F,0x217FAB,0x314A5F,0xA1715,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14830,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0xA0E14,0x16253F,0x1D3A5D,0x192A39,0xA0E14,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14831,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x197A74,0x1C847E,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14832,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xF4E4A,0x115450,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14833,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x827254,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14834,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x7B7044,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14835,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3C3E40,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14836,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x576B8C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14837,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x433500,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14838,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x332400,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14839,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x33260B,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
14840,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3A2F0D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
